Year,Attribute,Value
2010,"Labor: Self-employed and unpaid family workers: Price (index, 2015=1)",0.954853527
2010,"Labor: Self-employed and unpaid family workers: Quantity (million, $2015)",43210.36037
2010,"Intermediate inputs: All intermediate inputs: Price (index, 2015=1)",0.888175069
2010,"Intermediate inputs: All intermediate inputs: Quantity (million, $2015)",219956.5314
2010,"Intermediate inputs: Feed and seed: Price (index, 2015=1)",0.851818155
2010,"Intermediate inputs: Feed and seed: Quantity (million, $2015)",102927.8865
2010,"Intermediate inputs: Energy: Price (index, 2015=1)",0.618773664
2010,"Intermediate inputs: Energy: Quantity (million, $2015)",29692.32801
2010,"Intermediate inputs: Fertilizer and lime: Price (index, 2015=1)",1.086368088
2010,"Intermediate inputs: Fertilizer and lime: Quantity (million, $2015)",19364.8381
2010,"Intermediate inputs: Pesticides: Price (index, 2015=1)",1.487159448
2010,"Intermediate inputs: Pesticides: Quantity (million, $2015)",7207.458112
2010,"Intermediate inputs: Purchased services: Price (index, 2015=1)",0.895434772
2010,"Intermediate inputs: Purchased services: Quantity (million, $2015)",57899.78192
2010,"Intermediate inputs: Other intermediate inputs: Price (index, 2015=1)",0.915791326
2010,"Intermediate inputs: Other intermediate inputs: Quantity (million, $2015)",6234.799235
2011,"Total output: Price (index, 2015=1)",1.05791438
2011,"Total output: Quantity (million, $2015)",388124.0759
2011,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.895887055
2011,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",156358.8103
2011,"Livestock and products: Meat animals: Price (index, 2015=1)",0.836115931
2011,"Livestock and products: Meat animals: Quantity (million, $2015)",76691.48471
2011,"Livestock and products: Dairy: Price (index, 2015=1)",1.175694618
2011,"Livestock and products: Dairy: Quantity (million, $2015)",33624.31848
2011,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.781433215
2011,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",46385.91286
2011,"Crops: All crops: Price (index, 2015=1)",1.191699534
2011,"Crops: All crops: Quantity (million, $2015)",197268.496
2011,"Crops: Food grains: Price (index, 2015=1)",1.326585968
2011,"Crops: Food grains: Quantity (million, $2015)",12891.05417
2011,"Crops: Feed crops: Price (index, 2015=1)",1.429701915
2011,"Crops: Feed crops: Quantity (million, $2015)",69522.58834
2011,"Crops: Oil crops: Price (index, 2015=1)",1.282165529
2011,"Crops: Oil crops: Quantity (million, $2015)",31995.04157
2011,"Crops: Vegetables and melons: Price (index, 2015=1)",0.889439668
2011,"Crops: Vegetables and melons: Quantity (million, $2015)",19806.00554
2011,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.846987503
2011,"Crops: Fruits and tree nuts: Quantity (million, $2015)",28531.70788
2011,"Crops: Other crops 2/: Price (index, 2015=1)",0.962967994
2011,"Crops: Other crops 2/: Quantity (million, $2015)",37079.99368
2011,"Farm-related output 3/: Price (index, 2015=1)",0.986269694
2011,"Farm-related output 3/: Quantity (million, $2015)",35930.77266
2011,"Total farm inputs: Price (index, 2015=1)",1.039530204
2011,"Total farm inputs: Quantity (million, $2015)",394988.0815
2011,"Capital: All capital: Price (index, 2015=1)",1.166139447
2011,"Capital: All capital: Quantity (million, $2015)",103184.3284
2011,"Capital: Durable equipment: Price (index, 2015=1)",0.97386325
2011,"Capital: Durable equipment: Quantity (million, $2015)",22463.53603
2011,"Capital: Service buildings: Price (index, 2015=1)",2.245891622
2011,"Capital: Service buildings: Quantity (million, $2015)",5673.582739
2011,"Capital: Land: Price (index, 2015=1)",1.176067441
2011,"Capital: Land: Quantity (million, $2015)",69239.16276
2011,"Capital: Inventories: Price (index, 2015=1)",0.87431127
2011,"Capital: Inventories: Quantity (million, $2015)",4893.825296
2011,"Labor: All labor: Price (index, 2015=1)",0.914172185
2011,"Labor: All labor: Quantity (million, $2015)",68816.49724
2011,"Labor: Hired labor: Price (index, 2015=1)",0.910848294
2011,"Labor: Hired labor: Quantity (million, $2015)",25081.01509
2011,"Labor: Self-employed and unpaid family workers: Price (index, 2015=1)",0.916199816
2011,"Labor: Self-employed and unpaid family workers: Quantity (million, $2015)",43729.6834
2011,"Intermediate inputs: All intermediate inputs: Price (index, 2015=1)",1.022936175
2011,"Intermediate inputs: All intermediate inputs: Quantity (million, $2015)",222266.6509
2011,"Intermediate inputs: Feed and seed: Price (index, 2015=1)",1.076867428
2011,"Intermediate inputs: Feed and seed: Quantity (million, $2015)",98667.21208
2011,"Intermediate inputs: Energy: Price (index, 2015=1)",0.755227849
2011,"Intermediate inputs: Energy: Quantity (million, $2015)",27925.96927
2011,"Intermediate inputs: Fertilizer and lime: Price (index, 2015=1)",1.253936843
2011,"Intermediate inputs: Fertilizer and lime: Quantity (million, $2015)",20052.5512
2011,"Intermediate inputs: Pesticides: Price (index, 2015=1)",1.093733268
2011,"Intermediate inputs: Pesticides: Quantity (million, $2015)",10807.53048
2011,"Intermediate inputs: Purchased services: Price (index, 2015=1)",0.949887884
2011,"Intermediate inputs: Purchased services: Quantity (million, $2015)",60382.45555
2011,"Intermediate inputs: Other intermediate inputs: Price (index, 2015=1)",0.941337632
2011,"Intermediate inputs: Other intermediate inputs: Quantity (million, $2015)",6056.137066
2012,"Total output: Price (index, 2015=1)",1.126427628
2012,"Total output: Quantity (million, $2015)",387713.7865
2012,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.918211141
2012,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",157628.3527
2012,"Livestock and products: Meat animals: Price (index, 2015=1)",0.882037335
2012,"Livestock and products: Meat animals: Quantity (million, $2015)",76260.80374
2012,"Livestock and products: Dairy: Price (index, 2015=1)",1.091224196
2012,"Livestock and products: Dairy: Quantity (million, $2015)",34381.37787
2012,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.842661119
2012,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",46450.8331
2012,"Crops: All crops: Price (index, 2015=1)",1.306724427
2012,"Crops: All crops: Quantity (million, $2015)",189285.4333
2012,"Crops: Food grains: Price (index, 2015=1)",1.374223621
2012,"Crops: Food grains: Quantity (million, $2015)",14469.6947
2012,"Crops: Feed crops: Price (index, 2015=1)",1.620044393
2012,"Crops: Feed crops: Quantity (million, $2015)",62508.83949
2012,"Crops: Oil crops: Price (index, 2015=1)",1.459272624
2012,"Crops: Oil crops: Quantity (million, $2015)",31790.52095
2012,"Crops: Vegetables and melons: Price (index, 2015=1)",0.84876935
2012,"Crops: Vegetables and melons: Quantity (million, $2015)",20515.27898
2012,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.982186748
2012,"Crops: Fruits and tree nuts: Quantity (million, $2015)",28617.77564
2012,"Crops: Other crops 2/: Price (index, 2015=1)",0.966005671
2012,"Crops: Other crops 2/: Quantity (million, $2015)",35376.90757
2012,"Farm-related output 3/: Price (index, 2015=1)",1.007465216
2012,"Farm-related output 3/: Quantity (million, $2015)",44320.64868
2012,"Total farm inputs: Price (index, 2015=1)",1.113623809
2012,"Total farm inputs: Quantity (million, $2015)",392171.5012
2012,"Capital: All capital: Price (index, 2015=1)",1.071634483
2012,"Capital: All capital: Quantity (million, $2015)",103635.6469
2012,"Capital: Durable equipment: Price (index, 2015=1)",0.926434159
2012,"Capital: Durable equipment: Quantity (million, $2015)",23187.2314
2012,"Capital: Service buildings: Price (index, 2015=1)",1.676924646
2012,"Capital: Service buildings: Quantity (million, $2015)",5622.284751
2012,"Capital: Land: Price (index, 2015=1)",1.11817879
2012,"Capital: Land: Quantity (million, $2015)",69207.89338
2012,"Capital: Inventories: Price (index, 2015=1)",0.573594879
2012,"Capital: Inventories: Quantity (million, $2015)",4817.2385
2012,"Labor: All labor: Price (index, 2015=1)",1.121152483
2012,"Labor: All labor: Quantity (million, $2015)",68276.22528
2012,"Labor: Hired labor: Price (index, 2015=1)",1.116439125
2012,"Labor: Hired labor: Quantity (million, $2015)",25139.74959
2012,"Labor: Self-employed and unpaid family workers: Price (index, 2015=1)",1.124007438
2012,"Labor: Self-employed and unpaid family workers: Quantity (million, $2015)",43132.32976
2012,"Intermediate inputs: All intermediate inputs: Price (index, 2015=1)",1.13505442
2012,"Intermediate inputs: All intermediate inputs: Quantity (million, $2015)",219481.9246
2012,"Intermediate inputs: Feed and seed: Price (index, 2015=1)",1.176670327
2012,"Intermediate inputs: Feed and seed: Quantity (million, $2015)",98546.04457
2012,"Intermediate inputs: Energy: Price (index, 2015=1)",1.354245141
2012,"Intermediate inputs: Energy: Quantity (million, $2015)",16182.069
2012,"Intermediate inputs: Fertilizer and lime: Price (index, 2015=1)",1.300222215
2012,"Intermediate inputs: Fertilizer and lime: Quantity (million, $2015)",22188.80616
2012,"Intermediate inputs: Pesticides: Price (index, 2015=1)",1.106099073
2012,"Intermediate inputs: Pesticides: Quantity (million, $2015)",12682.79894
2012,"Intermediate inputs: Purchased services: Price (index, 2015=1)",0.967906673
2012,"Intermediate inputs: Purchased services: Quantity (million, $2015)",62595.51163
2012,"Intermediate inputs: Other intermediate inputs: Price (index, 2015=1)",0.959162837
2012,"Intermediate inputs: Other intermediate inputs: Quantity (million, $2015)",8119.382006
2013,"Total output: Price (index, 2015=1)",1.12707022
2013,"Total output: Quantity (million, $2015)",415268.1352
2013,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",0.982292074
2013,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",158528.4472
2013,"Livestock and products: Meat animals: Price (index, 2015=1)",0.905451117
2013,"Livestock and products: Meat animals: Quantity (million, $2015)",77504.3253
2013,"Livestock and products: Dairy: Price (index, 2015=1)",1.174986247
2013,"Livestock and products: Dairy: Quantity (million, $2015)",34479.00185
2013,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",0.961895878
2013,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",47027.69813
2013,"Crops: All crops: Price (index, 2015=1)",1.253282342
2013,"Crops: All crops: Quantity (million, $2015)",212417.2539
2013,"Crops: Food grains: Price (index, 2015=1)",1.335832928
2013,"Crops: Food grains: Quantity (million, $2015)",13727.8102
2013,"Crops: Feed crops: Price (index, 2015=1)",1.460156222
2013,"Crops: Feed crops: Quantity (million, $2015)",77554.61767
2013,"Crops: Oil crops: Price (index, 2015=1)",1.429657665
2013,"Crops: Oil crops: Quantity (million, $2015)",34865.61422
2013,"Crops: Vegetables and melons: Price (index, 2015=1)",0.967844378
2013,"Crops: Vegetables and melons: Quantity (million, $2015)",20063.13045
2013,"Crops: Fruits and tree nuts: Price (index, 2015=1)",0.99915363
2013,"Crops: Fruits and tree nuts: Quantity (million, $2015)",29929.33129
2013,"Crops: Other crops 2/: Price (index, 2015=1)",0.943153275
2013,"Crops: Other crops 2/: Quantity (million, $2015)",37439.19822
2013,"Farm-related output 3/: Price (index, 2015=1)",1.026409464
2013,"Farm-related output 3/: Quantity (million, $2015)",44910.26198
2013,"Total farm inputs: Price (index, 2015=1)",1.185899461
2013,"Total farm inputs: Quantity (million, $2015)",394667.8147
2013,"Capital: All capital: Price (index, 2015=1)",1.423906179
2013,"Capital: All capital: Quantity (million, $2015)",104530.7755
2013,"Capital: Durable equipment: Price (index, 2015=1)",0.976981248
2013,"Capital: Durable equipment: Quantity (million, $2015)",24784.07297
2013,"Capital: Service buildings: Price (index, 2015=1)",1.330732239
2013,"Capital: Service buildings: Quantity (million, $2015)",5566.635377
2013,"Capital: Land: Price (index, 2015=1)",1.643967335
2013,"Capital: Land: Quantity (million, $2015)",69156.55731
2013,"Capital: Inventories: Price (index, 2015=1)",0.811369024
2013,"Capital: Inventories: Quantity (million, $2015)",4350.203433
2013,"Labor: All labor: Price (index, 2015=1)",1.070396936
2013,"Labor: All labor: Quantity (million, $2015)",68899.32607
2013,"Labor: Hired labor: Price (index, 2015=1)",1.072280096
2013,"Labor: Hired labor: Quantity (million, $2015)",26071.54621
2013,"Labor: Self-employed and unpaid family workers: Price (index, 2015=1)",1.069319993
2013,"Labor: Self-employed and unpaid family workers: Quantity (million, $2015)",42824.99884
2013,"Intermediate inputs: All intermediate inputs: Price (index, 2015=1)",1.113005292
2013,"Intermediate inputs: All intermediate inputs: Quantity (million, $2015)",220524.2918
2013,"Intermediate inputs: Feed and seed: Price (index, 2015=1)",1.166728358
2013,"Intermediate inputs: Feed and seed: Quantity (million, $2015)",97564.60042
2013,"Intermediate inputs: Energy: Price (index, 2015=1)",1.316753582
2013,"Intermediate inputs: Energy: Quantity (million, $2015)",17349.80524
2013,"Intermediate inputs: Fertilizer and lime: Price (index, 2015=1)",1.104275484
2013,"Intermediate inputs: Fertilizer and lime: Quantity (million, $2015)",25672.49249
2013,"Intermediate inputs: Pesticides: Price (index, 2015=1)",1.117226725
2013,"Intermediate inputs: Pesticides: Quantity (million, $2015)",13094.61216
2013,"Intermediate inputs: Purchased services: Price (index, 2015=1)",0.987453297
2013,"Intermediate inputs: Purchased services: Quantity (million, $2015)",59145.38508
2013,"Intermediate inputs: Other intermediate inputs: Price (index, 2015=1)",0.97082857
2013,"Intermediate inputs: Other intermediate inputs: Quantity (million, $2015)",7607.356756
2014,"Total output: Price (index, 2015=1)",1.11060339
2014,"Total output: Quantity (million, $2015)",415373.3862
2014,"Livestock and products: All livestock and products 1/: Price (index, 2015=1)",1.148483799
2014,"Livestock and products: All livestock and products 1/: Quantity (million, $2015)",159565.4004
2014,"Livestock and products: Meat animals: Price (index, 2015=1)",1.106700113
2014,"Livestock and products: Meat animals: Quantity (million, $2015)",76062.91525
2014,"Livestock and products: Dairy: Price (index, 2015=1)",1.39766392
2014,"Livestock and products: Dairy: Quantity (million, $2015)",35311.81884
2014,"Livestock and products: Poultry and eggs: Price (index, 2015=1)",1.031011407
2014,"Livestock and products: Poultry and eggs: Quantity (million, $2015)",47686.34689
2014,"Crops: All crops: Price (index, 2015=1)",1.097796319
2014,"Crops: All crops: Quantity (million, $2015)",215258.5863
